City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Forecast
257,Ankazobe,MG,2021-04-04 17:00:02,-18.3167,47.1167,68.0,83,40,3.44,scattered clouds
258,East London,ZA,2021-04-04 17:00:04,-33.0153,27.9116,69.8,64,0,2.3,clear sky
259,Roanoke Rapids,US,2021-04-04 17:00:04,36.4615,-77.6542,68.0,39,1,5.75,clear sky
260,Lumsden,CA,2021-04-04 17:00:05,50.6501,-104.8678,46.4,46,75,21.85,broken clouds
261,Macheng,CN,2021-04-04 17:00:06,31.1783,115.0319,54.73,55,99,3.67,light rain
262,Vila,PT,2021-04-04 17:00:07,42.0304,-8.1588,73.0,34,6,8.01,clear sky
263,Lebu,CL,2021-04-04 17:00:07,-37.6167,-73.65,62.71,59,0,8.75,clear sky
264,Oranjemund,NA,2021-04-04 16:55:12,-28.55,16.4333,63.84,96,20,13.67,few clouds
265,Mbini,GQ,2021-04-04 17:00:09,1.574,9.6134,87.8,79,40,9.22,light rain
266,Linxia,CN,2021-04-04 17:00:09,35.6003,103.2064,41.22,82,100,3.36,overcast clouds
267,Kavieng,PG,2021-04-04 17:00:09,-2.5744,150.7967,77.63,88,100,6.98,moderate rain
268,Saint-Augustin,CA,2021-04-04 17:00:10,51.226,-58.6502,35.82,99,99,15.35,overcast clouds
269,San Quintin,MX,2021-04-04 16:58:12,30.4833,-115.95,65.28,66,6,13.15,clear sky
270,Port Lincoln,AU,2021-04-04 17:00:11,-34.7333,135.8667,62.74,83,0,12.1,clear sky
271,Peruibe,BR,2021-04-04 17:00:11,-24.32,-46.9983,76.28,79,79,7.18,broken clouds
272,Roros,NO,2021-04-04 17:00:11,62.5747,11.3842,33.8,86,75,16.11,snow
273,Evanston,US,2021-04-04 17:00:11,42.0411,-87.6901,69.01,39,20,7.61,few clouds
274,Deniliquin,AU,2021-04-04 17:00:12,-35.5333,144.9667,59.0,84,0,4.83,clear sky
275,Westport,US,2021-04-04 17:00:12,41.1415,-73.3579,57.0,31,90,4.61,overcast clouds
276,Ahipara,NZ,2021-04-04 17:00:12,-35.1667,173.1667,58.24,84,19,4.85,few clouds
277,Mudgee,AU,2021-04-04 17:00:13,-32.5943,149.5871,54.0,100,5,4.07,clear sky
278,Vanimo,PG,2021-04-04 17:00:13,-2.6741,141.3028,77.86,88,97,0.72,overcast clouds
279,Hithadhoo,MV,2021-04-04 17:00:13,-0.6,73.0833,83.82,74,75,17.34,broken clouds
280,Marystown,CA,2021-04-04 16:57:10,47.1666,-55.1483,43.38,92,100,16.42,overcast clouds
281,Palmer,US,2021-04-04 17:00:14,42.1584,-72.3287,54.0,24,20,3.44,few clouds
282,Ucluelet,CA,2021-04-04 16:57:48,48.9329,-125.5528,44.01,87,20,3.44,few clouds
283,Koungou,YT,2021-04-04 17:00:14,-12.7336,45.2042,84.2,79,20,10.36,few clouds
284,Kukshi,IN,2021-04-04 17:00:15,22.2,74.75,90.81,13,0,8.68,clear sky
285,Plymouth,US,2021-04-04 17:00:15,41.8334,-70.8328,55.99,19,1,6.87,clear sky
286,Praia Da Vitoria,PT,2021-04-04 17:00:15,38.7333,-27.0667,61.0,88,75,10.78,broken clouds
287,Mineros,BO,2021-04-04 17:00:16,-17.1167,-63.2333,87.8,62,75,5.75,broken clouds
288,Nanortalik,GL,2021-04-04 17:00:16,60.1432,-45.2371,37.49,78,94,11.07,overcast clouds
289,Caravelas,BR,2021-04-04 17:00:16,-17.7125,-39.2481,83.01,60,87,9.69,overcast clouds
290,Mahanoro,MG,2021-04-04 17:00:17,-19.9,48.8,78.37,86,99,6.98,overcast clouds
291,Rafsanjan,IR,2021-04-04 17:00:17,30.4067,55.9939,63.03,11,55,5.21,broken clouds
292,Bengkulu,ID,2021-04-04 17:00:17,-3.8004,102.2655,77.49,83,100,8.95,overcast clouds
293,Shelburne,CA,2021-04-04 17:00:18,44.0787,-80.2041,53.6,35,20,8.05,few clouds
294,Hauterive,FR,2021-04-04 17:00:18,46.0901,3.4459,59.0,33,0,13.8,clear sky
295,Iracoubo,GF,2021-04-04 17:00:18,5.4802,-53.2011,79.66,85,100,9.66,overcast clouds
296,Kargala,RU,2021-04-04 17:00:19,56.6208,83.9607,28.0,86,99,4.99,overcast clouds
297,Hami,CN,2021-04-04 17:00:19,42.8,93.45,54.23,20,71,8.43,broken clouds
298,Lithgow,AU,2021-04-04 17:00:20,-33.4833,150.15,63.0,90,11,2.21,few clouds
299,Beringovskiy,RU,2021-04-04 17:00:20,63.05,179.3167,-12.53,97,22,6.38,few clouds
300,Zhireken,RU,2021-04-04 17:00:20,52.8249,117.3076,28.09,74,98,8.3,overcast clouds
301,Izyum,UA,2021-04-04 17:00:21,49.2088,37.2485,40.64,89,100,4.14,overcast clouds
302,Horsham,GB,2021-04-04 17:00:21,51.064,-0.3272,57.99,44,0,9.22,clear sky
303,Eirunepe,BR,2021-04-04 17:00:21,-6.6603,-69.8736,80.11,83,98,2.48,overcast clouds
304,Sterling,US,2021-04-04 16:56:08,39.0062,-77.4286,66.99,30,1,16.11,clear sky
305,Gerede,TR,2021-04-04 17:00:22,40.8008,32.1969,43.11,78,81,5.7,broken clouds
306,Pyapon,MM,2021-04-04 17:00:22,16.2833,95.6833,78.21,72,100,8.77,overcast clouds
307,Bilma,NE,2021-04-04 17:00:22,18.6853,12.9164,86.18,6,0,6.15,clear sky
308,Russell,US,2021-04-04 17:00:23,32.3502,-85.1999,66.99,32,1,3.44,clear sky
309,Colares,PT,2021-04-04 17:00:24,38.7992,-9.4469,69.8,60,0,6.91,clear sky
310,Alyangula,AU,2021-04-04 17:00:24,-13.8483,136.4192,79.11,61,32,3.89,scattered clouds
311,Los Llanos De Aridane,ES,2021-04-04 17:00:24,28.6585,-17.9182,68.0,56,90,4.61,overcast clouds
312,Zavodouspenskoye,RU,2021-04-04 17:00:25,56.8626,65.0155,37.4,81,75,6.71,broken clouds
313,Soe,ID,2021-04-04 17:00:25,-9.8607,124.284,67.68,97,100,13.44,moderate rain
314,Bonthe,SL,2021-04-04 17:00:25,7.5264,-12.505,85.39,67,52,13.78,broken clouds
315,Yamada,JP,2021-04-04 17:00:26,39.4667,141.95,43.21,94,100,15.43,overcast clouds
316,Egvekinot,RU,2021-04-04 17:00:26,66.3167,-179.1667,-11.74,81,98,6.2,overcast clouds
317,Burnie,AU,2021-04-04 17:00:26,-41.0667,145.9167,55.38,72,6,9.35,clear sky
318,Dubovskoye,RU,2021-04-04 17:00:27,47.4092,42.7575,42.08,88,100,10.4,light rain
319,Verkhoyansk,RU,2021-04-04 17:00:27,67.5447,133.385,-18.85,99,100,3.09,overcast clouds
